"","yearweeknum","tanggal","harga","Tn","Tx","Tavg","RH_avg","RR","ss","ff_x","ddd_x"
"1","2017-31",2017-07-31,9125,21.8,33,27.1,79,11.5403,44.7,4,156.666666666667
"2","2017-32",2017-08-07,9125,22.8,33.4,27.6571428571429,79.8571428571429,21.3604333333333,46,4,164.285714285714
"3","2017-33",2017-08-14,9125,23,33.6,27.5285714285714,79.1428571428571,42.0137166666667,31.2,4,111.428571428571
"4","2017-34",2017-08-21,9125,22.2,34,27.8571428571429,73.8571428571429,12.3525166666667,42.5,6,124.285714285714
"5","2017-35",2017-08-28,9125,22,33.4,27.3714285714286,77.8571428571429,46.22195,27,4,130
"6","2017-36",2017-09-04,9250,23.2,34.2,27.6428571428571,78.2857142857143,25.8516166666667,46.6,5,198.571428571429
"7","2017-37",2017-09-11,9350,22.8,34.8,27.8857142857143,77,7.32955,48,4,160
"8","2017-38",2017-09-18,9350,21.3,35.2,27.6714285714286,76.1428571428571,11.9948833333333,50.02005,5,160
"9","2017-39",2017-09-25,9350,23.7228333333333,34,27.7,82.1428571428571,71.0681666666667,23.9,5,155.714285714286
"10","2017-40",2017-10-02,9350,22.8,34.8,27.9714285714286,81,31.67505,47.4,6,128.571428571429
"11","2017-41",2017-10-09,9350,22.4,34.8,27.6,81.4285714285714,61.9090333333333,35.6,4,18.5714285714286
"12","2017-42",2017-10-16,9350,24,34.6,28.3285714285714,80.1428571428571,11.1090833333333,37.1,4,52.8571428571429
"13","2017-43",2017-10-23,9350,23,34.4,28.3428571428571,78.8571428571429,20.1325333333333,49,4,220
"14","2017-44",2017-10-30,9350,23.4,34.8,28.3428571428571,78.1428571428571,6.7331,39.1,5,162.857142857143
"15","2017-45",2017-11-06,9350,23.6,36.2,28.1285714285714,82.5714285714286,25.8205333333333,24,5,227.142857142857
"16","2017-46",2017-11-13,9350,23.8,33.8,27.5428571428571,83.8571428571429,83.104,27.5,4,137.142857142857
"17","2017-47",2017-11-20,9350,22.2,34.2,28.1857142857143,78.5714285714286,39.6733166666667,40.2,4,252.857142857143
"18","2017-48",2017-11-27,9350,23.6,33.2,27.0285714285714,82.1428571428571,146.0738,10.0333,7,247.142857142857
"19","2017-49",2017-12-04,9350,22.8,33.8,28.2571428571429,78,27.9545,37.4,5,257.142857142857
"20","2017-50",2017-12-11,9400,23.8,32.4,26.8571428571429,84.2857142857143,22.1752666666667,11.7209,6,254.285714285714
"21","2017-51",2017-12-18,9925,23.6,33.2,27.1142857142857,82.7142857142857,102.469183333333,12.9,5,285.714285714286
"22","2017-52",2017-12-25,10200,23.4,33.6,27.8,79.2857142857143,37.2311833333333,31.4,4,274.285714285714
"23","2018-1",2018-01-01,10400,23.6,33.6,27.3142857142857,81.7142857142857,34.5407166666667,29.1,5,267.142857142857
"24","2018-2",2018-01-08,10550,23,33.6,27.6735428571429,77.6624523809524,36.0790166666667,20.5650666666667,5,245.714285714286
"25","2018-3",2018-01-15,10825,22.6,31.8,26.1428571428571,85.5714285714286,86.3639166666667,10.7,6,261.428571428571
"26","2018-4",2018-01-22,10825,24.1828333333333,33.2,27.3428571428571,80.2857142857143,20.56415,20.1923333333333,8,227.142857142857
"27","2018-5",2018-01-29,10775,23.2,33.6,27.7,81.5714285714286,33.8884333333333,33.7,5,275.714285714286
"28","2018-6",2018-02-05,10650,23.4,34.2,27.0714285714286,83.5714285714286,58.6,33.8,4,282.857142857143
"29","2018-7",2018-02-12,10450,23.4,33.6,27.2714285714286,82.7142857142857,62.8045,32.2,6,300
"30","2018-8",2018-02-19,10200,23,33,27.4142857142857,83.8571428571429,30.3937666666667,40.9,6,214.285714285714
"31","2018-9",2018-02-26,9750,23.4,34.6,27.1571428571429,85.8571428571429,50.9215833333333,32.7,11,287.142857142857
"32","2018-10",2018-03-05,9625,22.4,33.4,27.3428571428571,83.4285714285714,81.7636833333333,32.5625833333333,6,230
"33","2018-11",2018-03-12,9625,23.2,35.6,27.2428571428571,84.8571428571429,79.8013166666667,34.4,5,178.571428571429
"34","2018-12",2018-03-19,9625,23,33.6,26.8428571428571,85.7142857142857,78.1139166666667,32.7,4,192.857142857143
"35","2018-13",2018-03-26,9625,22.6,35,27.6,80.5714285714286,10.1334833333333,46.0665833333333,5,265.714285714286
"36","2018-14",2018-04-02,9625,22.2,34.2,27.8285714285714,83.7142857142857,24,55.9484833333333,6,140
"37","2018-15",2018-04-09,9625,23,33.8,28.1285714285714,83.2857142857143,16.3,54.6,5,28.5714285714286
"38","2018-16",2018-04-16,9625,23.4,34.4,28.1,83.5714285714286,19.6798333333333,47.2,4,72.8571428571429
"39","2018-17",2018-04-23,9525,22.8,33.6560777777778,26.8285714285714,87.7142857142857,96.4,26.12945,5,138.571428571429
"40","2018-18",2018-04-30,9400,23.8,34,28.0571428571429,80.5714285714286,6.6959,55.9,4,18.5714285714286
"41","2018-19",2018-05-07,9375,23.8,34.4,28.6428571428571,78.1428571428571,5.8,62.9,4,65.7142857142857
"42","2018-20",2018-05-14,9375,23,34.6,27.6142857142857,84.7142857142857,23.2,29.3,4,25.7142857142857
"43","2018-21",2018-05-21,9375,24,33.4,27.7285714285714,85.8571428571429,52.2650666666667,29.9,7,92.8571428571429
"44","2018-22",2018-05-28,9375,22.2,34.4,27.9428571428571,80.5714285714286,40.3087666666667,48.7,7,138.571428571429
"45","2018-23",2018-06-04,9325,23.6,34.4,27.9714285714286,85.1428571428571,8.74355,29.8,3,108.571428571429
"46","2018-24",2018-06-11,9250,23.8,34.2,27.9571428571429,82,35.4,41.8,6,115.714285714286
"47","2018-25",2018-06-18,9250,22.8,34.2,27.7142857142857,82,62.708,46.6,5,74.2857142857143
"48","2018-26",2018-06-25,9250,22,32.6,26.4571428571429,85.1428571428571,67.8016833333333,26.6025,4,115.714285714286
"49","2018-27",2018-07-02,9250,19.6,33.6,26.4428571428571,80.1428571428571,3,43.8,4,118.571428571429
"50","2018-28",2018-07-09,8975,21,33.2,26.9285714285714,78.5714285714286,5.7536,38,4,141.428571428571
"51","2018-29",2018-07-16,8675,21.4,33.2,27.1,78.4285714285714,10.9722,46.7,5,67.1428571428571
"52","2018-30",2018-07-23,8675,21.4,33.6,27.0142857142857,79.5714285714286,4.00431666666667,39.3,4,152.857142857143
"53","2018-31",2018-07-30,8675,20.6,33.8,26.4142857142857,76.8571428571429,3.86363333333333,44.6606833333333,4,122.857142857143
"54","2018-32",2018-08-06,8675,19.8,33.4,26.9857142857143,76,3.13305,38.8,4,199.428571428571
"55","2018-33",2018-08-13,8950,21,33.6,26.8857142857143,78.7142857142857,8.70866666666667,42.4,6,68.5714285714286
"56","2018-34",2018-08-20,9075,21.6,33.8,27.8285714285714,78.4285714285714,2.14448333333333,53.2742,4,70
"57","2018-35",2018-08-27,9125,23,34,27.5,79.1428571428571,16.9236166666667,51.3284,5,118.571428571429
"58","2018-36",2018-09-03,9125,22.4,34.6,27.6428571428571,76.4285714285714,12.9585666666667,42.7,5,158.571428571429
"59","2018-37",2018-09-10,9250,21.2,34.6,27.5571428571429,73,0.913583333333333,54.8,7,171.428571428571
"60","2018-38",2018-09-17,9250,21.2,35,27.6,76.4285714285714,9.1219,36.5,6,154.285714285714
"61","2018-39",2018-09-24,9250,21.8,34.6,27.9714285714286,75.1428571428571,1.2026,57.7,4,35.7142857142857
"62","2018-40",2018-10-01,9250,23.6,34.6,28.5857142857143,76.4285714285714,2.72926666666667,48.1,6,74.2857142857143
"63","2018-41",2018-10-08,9250,22.4,35.2,28.8,72.4285714285714,4.84121666666667,49,4,71.4285714285714
"64","2018-42",2018-10-15,9250,23.2,35.6,28.3857142857143,76.1428571428571,71.5474666666667,29.1,5,154.285714285714
"65","2018-43",2018-10-22,9250,23.6,35.4,28.5285714285714,77.4285714285714,15.7142666666667,44.6,5,124.285714285714
"66","2018-44",2018-10-29,9250,23.4,34.6,27.8571428571429,82.5714285714286,60.4854166666667,31.8,5,122.857142857143
"67","2018-45",2018-11-05,9250,24,34.4,27.2857142857143,85.7142857142857,51.1,21.2,6,208.571428571429
"68","2018-46",2018-11-12,9250,23.8,36.4,28.3571428571429,77.4285714285714,27.15755,27.2,6,150
"69","2018-47",2018-11-19,9250,23.8,34.8,27.9714285714286,80.4285714285714,54.7038333333333,33,8,210
"70","2018-48",2018-11-26,9250,23,33.8,27.4857142857143,83.8571428571429,31.9488,26.4,6,170
"71","2018-49",2018-12-03,9100,23.6,34,27.4285714285714,83.5714285714286,21.6682333333333,24.9910333333333,4,121.428571428571
"72","2018-50",2018-12-10,9000,23.6,34.6,27.0857142857143,84.5714285714286,48.7974833333333,26.2,10,248.571428571429
"73","2018-51",2018-12-17,9000,23.4179666666667,34.8,27.8857142857143,77.5714285714286,32.1763166666667,44.33605,7,270
"74","2018-52",2018-12-24,9075,22.6,31.6,26.7571428571429,83.4285714285714,87.55475,20.7,8,241.428571428571
"75","2019-1",2018-12-31,9250,22.2,34.2,27.5285714285714,80.2857142857143,120.533533333333,44.6,7,231.428571428571
"76","2019-2",2019-01-07,9250,23.8,34,28.1,83.2857142857143,42.3330166666667,54.2,4,192.857142857143
"77","2019-3",2019-01-14,9250,24,33.6,27.6714285714286,82.2857142857143,47.6,12.6,9,277.142857142857
"78","2019-4",2019-01-21,9250,23.4,33.4,27.3428571428571,85.8571428571429,132.476266666667,23,7,190
"79","2019-5",2019-01-28,9225,23.6,33.4,28,81.1428571428571,22.8829,31.2,5,315.714285714286
"80","2019-6",2019-02-04,9125,24,33.4,27.8571428571429,81.2857142857143,37.5858166666667,43.3,7,240
"81","2019-7",2019-02-11,9125,23.6,34.2,27.5428571428571,84,124.757383333333,35.1,6,237.142857142857
"82","2019-8",2019-02-18,9125,23.6,33.4,27.7142857142857,83.4285714285714,17.7399666666667,37,5,117.142857142857
"83","2019-9",2019-02-25,9075,24.2,33.4,27.6714285714286,84.8571428571429,24.11575,36.2,5,198.571428571429
"84","2019-10",2019-03-04,9075,22.2,33,26.8571428571429,85.1428571428571,64.4689166666667,25.4,4,158.571428571429
"85","2019-11",2019-03-11,8900,22.6,33.8,26.9428571428571,82.7142857142857,63.6,23.1,8,197.142857142857
"86","2019-12",2019-03-18,8900,23.4,32.8,27.4428571428571,81.8571428571429,64.2,33.5,5,224.285714285714
"87","2019-13",2019-03-25,8900,23.4,34.8,27.8571428571429,81.1428571428571,16.47045,40.6,4,251.428571428571
"88","2019-14",2019-04-01,8875,23.4,34,27.9857142857143,80.8571428571429,16.31125,52.1,7,161.428571428571
"89","2019-15",2019-04-08,8875,24,34.4,28.4,80.1428571428571,7.36031666666667,46.7,8,158.571428571429
"90","2019-16",2019-04-15,8625,23.6,34,27.2428571428571,86,77,39,6,120
"91","2019-17",2019-04-22,8625,24,34.2,27.7142857142857,84.2857142857143,33.3083,23.8,5,80
"92","2019-18",2019-04-29,8625,23.6,34.4,27.9714285714286,81.5714285714286,39.8101,40.9,5,125.714285714286
"93","2019-19",2019-05-06,8625,23,33.6,27.8285714285714,82.2857142857143,27.2071333333333,38.6,6,120
"94","2019-20",2019-05-13,8625,24,33.4,28.2,79.4285714285714,19.0880833333333,42.8,6,114.285714285714
"95","2019-21",2019-05-20,8625,24,33.8,28.3571428571429,78.2857142857143,5.3,45.4,8,34.2857142857143
"96","2019-22",2019-05-27,8625,24,34.4,28.3428571428571,78.5714285714286,45.78055,46.4,4,131.428571428571
"97","2019-23",2019-06-03,8625,23,34,27.7142857142857,80.2857142857143,3.6,32.7,5,98.5714285714286
"98","2019-24",2019-06-10,8625,23,34,28.3857142857143,80,2.8,44.7,4,185.714285714286
"99","2019-25",2019-06-17,8625,22,33.8,27.3428571428571,75.8571428571429,3.4,39.9,5,47.1428571428571
"100","2019-26",2019-06-24,8625,21,33.6,26.9571428571429,77.2857142857143,0.2,40.4,4,247.142857142857
"101","2019-27",2019-07-01,8625,22,33.6,27.5,76.8571428571429,7.9865,48.8,7,51.4285714285714
"102","2019-28",2019-07-08,8625,22,33.6,27.1285714285714,76.7142857142857,8.4,49.2,6,42.8571428571429
"103","2019-29",2019-07-15,8625,21,33.8,26.9714285714286,73,0,45.8,5,37.1428571428571
"104","2019-30",2019-07-22,8625,22,34,27.2714285714286,74,0,64.9,4,78.5714285714286
"105","2019-31",2019-07-29,8625,22,34.1,27.4285714285714,72.5714285714286,2.54221666666667,46.8,6,122.857142857143
"106","2019-32",2019-08-05,8625,20,33,26.4285714285714,73.1428571428571,0,52,4,115.714285714286
"107","2019-33",2019-08-12,8625,21,33.2,27.3428571428571,75.8571428571429,0,45.9,5,178.571428571429
"108","2019-34",2019-08-19,8625,21,34.6,27.0285714285714,74.2857142857143,5.04295,58.9,8,38.5714285714286
"109","2019-35",2019-08-26,8625,22,34,27.1,75.8571428571429,9.89435,50.1,5,161.428571428571
"110","2019-36",2019-09-02,8625,22,34,27.4285714285714,75.2857142857143,0,48.9,4,85.7142857142857
"111","2019-37",2019-09-09,8625,20,34.8,26.8857142857143,70.4285714285714,0,57.4,6,114.285714285714
"112","2019-38",2019-09-16,8625,21,34.4,27.8571428571429,73,0,51.7,6,154.285714285714
"113","2019-39",2019-09-23,8625,23,34.8,28.4571428571429,72,0,59.1,6,78.5714285714286
"114","2019-40",2019-09-30,8625,22,36.1,28.3714285714286,69.2857142857143,0,58.2,4,68.5714285714286
"115","2019-41",2019-10-07,8625,23,36,28.3714285714286,72.7142857142857,11.2,49.5,6,257.142857142857
"116","2019-42",2019-10-14,8625,23,35.2,28.8142857142857,73,0,45.7,6,70
"117","2019-43",2019-10-21,8625,23,37.4,29.2142857142857,68.1428571428571,1.09715,64.5,5,78.5714285714286
"118","2019-44",2019-10-28,8625,23,36,28.6714285714286,69.2857142857143,11.40995,36.7,6,264.285714285714
"119","2019-45",2019-11-04,8625,21,37.2,28.8571428571429,66.4285714285714,22.2,62,6,265.714285714286
"120","2019-46",2019-11-11,8625,22,36.4,28.8142857142857,74.4285714285714,45,46.7,6,198.571428571429
"121","2019-47",2019-11-18,8625,23,36.4,28.7,76,10.0133666666667,42.3,8,164.285714285714
"122","2019-48",2019-11-25,8625,24,35,29.1857142857143,77.2857142857143,34.9805166666667,40.2,6,53.1428571428571
"123","2019-49",2019-12-02,8625,24,35.4,28.5857142857143,78.1428571428571,43.6743,31,5,187.142857142857
"124","2019-50",2019-12-09,8625,24,34.2,27.8857142857143,78.2857142857143,3.9,33.7,5,124.285714285714
"125","2019-51",2019-12-16,8625,23,34.6,27.9,81.8571428571429,18.8,27.3,7,205.714285714286
"126","2019-52",2019-12-23,8625,24,33.8,27.2857142857143,85,86.3922666666667,22.8,5,135.714285714286
"127","2020-1",2019-12-30,8625,24,33.4,27.8857142857143,82.1428571428571,47.7632166666667,14,6,307.142857142857
"128","2020-2",2020-01-06,9000,23,33.2,27.0714285714286,85.1428571428571,122.9,10.3,4,291.428571428571
"129","2020-3",2020-01-13,9000,24,33.2,27.9571428571429,81.5714285714286,31.6,44.6,4,284.285714285714
"130","2020-4",2020-01-20,9000,23.6,33.8,27.8571428571429,83.5714285714286,58.40665,38.8,4,148.571428571429
"131","2020-5",2020-01-27,9000,22.7,33.8,27.2142857142857,85.7142857142857,164.9,32.4,5,110
"132","2020-6",2020-02-03,9000,23.8,33.2,26.9714285714286,86.8571428571429,90.63115,15.4,5,228.571428571429
"133","2020-7",2020-02-10,9000,24,33.8,27.7571428571429,82.4285714285714,30.5180833333333,29.2,6,160
"134","2020-8",2020-02-17,9000,23,33,27.8142857142857,82.5714285714286,89.1,36.2,6,134.285714285714
"135","2020-9",2020-02-24,9000,23.8,32.8,27.8714285714286,85.7142857142857,100.31145,27,7,237.142857142857
"136","2020-10",2020-03-02,9000,23.6,34.8,27.3857142857143,83.4285714285714,47.4,30.9,6,244.285714285714
"137","2020-11",2020-03-09,9000,23.8,35,28.0714285714286,82.1428571428571,71.06575,38.5,6,194.285714285714
"138","2020-12",2020-03-16,9000,23.2,34,27.1142857142857,85.5714285714286,91,35.9,5,144.285714285714
"139","2020-13",2020-03-23,9000,22.4,33.8,27.7571428571429,84.2857142857143,76.8665,23,4,161.428571428571
"140","2020-14",2020-03-30,9000,24.2,34.2,27.3571428571429,86.4285714285714,24.28985,30.1,4,275.714285714286
"141","2020-15",2020-04-06,9000,23.2,34.8,27.8714285714286,83.4285714285714,100.5938,29.7,6,140
"142","2020-16",2020-04-13,9000,24,34.4,28.0428571428571,82.8571428571429,12.7431666666667,43.2,8,198.571428571429
"143","2020-17",2020-04-20,9000,23.6,34,27.9857142857143,84.7142857142857,68.5057833333333,44.6,5,60
"144","2020-18",2020-04-27,8975,23.4,33,27.3142857142857,84.8571428571429,65.2361666666667,14.8,4,192.857142857143
"145","2020-19",2020-05-04,8925,24.6,34.4,27.7655928571429,84.8300476190476,44.7842666666667,21,5,114.285714285714
"146","2020-20",2020-05-11,8925,24.2,34.4,28.5857142857143,80.7142857142857,48.4442833333333,46.7,5,45.7142857142857
"147","2020-21",2020-05-18,8925,23,34.2,27.9714285714286,83,85.9,33.4,6,232.857142857143
"148","2020-22",2020-05-25,8925,24.8,34.4,28.5285714285714,80.2857142857143,2.7623,42,6,198.571428571429
"149","2020-23",2020-06-01,8925,24,34.2,27.9571428571429,80.8571428571429,7.73103333333333,37.9,6,140
"150","2020-24",2020-06-08,8925,23.6,33.6,27.9857142857143,81.1428571428571,19.5,38.7,3,131.428571428571
"151","2020-25",2020-06-15,8925,23.6,33.8,27.7857142857143,83.2857142857143,31.7249166666667,34.8,5,152.857142857143
"152","2020-26",2020-06-22,8925,23.3,33.4,27.5428571428571,82,22,34.5,4,168.571428571429
"153","2020-27",2020-06-29,8925,23.8,33.4,27.6285714285714,79,1.8145,26.9,8,142.857142857143
"154","2020-28",2020-07-06,8925,23,33.6,27.5714285714286,79.5714285714286,9.92156666666667,39.1,4,65.7142857142857
"155","2020-29",2020-07-13,8800,23.6,33.8,27.7428571428571,80.4285714285714,25.1597,30.7,4,72.8571428571429
"156","2020-30",2020-07-20,8925,23.6,33.6,27.8142857142857,78.8571428571429,17.8,52.7,6,62.8571428571429
"157","2020-31",2020-07-27,8925,20.8,33.6,26.6714285714286,74.4285714285714,0,53.2,5,160
"158","2020-32",2020-08-03,8925,21.6,33.6,27.7,77.8571428571429,0.587783333333333,47.2,4,144.285714285714
"159","2020-33",2020-08-10,8925,22.6,33.2,27.4142857142857,82.2857142857143,41.9532333333333,26.4,6,75.7142857142857
"160","2020-34",2020-08-17,8925,22.8,33.8,27.7,76.5714285714286,8.104,56,7,95.7142857142857
"161","2020-35",2020-08-24,8925,22.2,34.6,27.7,73.4285714285714,0,65.5,7,61.4285714285714
"162","2020-36",2020-08-31,8925,22.2,34.6,27.9714285714286,75.7142857142857,2.08106666666667,49.9,6,82.8571428571429
"163","2020-37",2020-09-07,8925,23.6,34.4,28.1857142857143,74.1428571428571,10.9323166666667,46.5,5,74.2857142857143
"164","2020-38",2020-09-14,8925,23.6,33.23755,27.6487071428571,77.3912142857143,3.80601666666667,42.84805,5,146.453238095238
"165","2020-39",2020-09-21,8925,23.7140166666667,33.23205,27.6410214285714,77.1828571428571,6.34463333333333,42.7859833333333,4.026,123.626238095238
"166","2020-40",2020-09-28,8925,22.2,34.8,27.4571428571429,79,11.92245,36.7,7,127.142857142857
"167","2020-41",2020-10-05,8675,23.2,34.2,27.8,78,0.6,31.1,6,291.428571428571
"168","2020-42",2020-10-12,8675,23,34.8,28.4571428571429,74.2857142857143,2.62261666666667,34.9,6,160
"169","2020-43",2020-10-19,8675,22.8,34.4,27.9285714285714,78,15.6170666666667,36.6,6,152.857142857143
"170","2020-44",2020-10-26,8675,23.8,34,27.0428571428571,84.1428571428571,35.7,25.6,5,220
"171","2020-45",2020-11-02,8675,23,34,27.0428571428571,81.5714285714286,42.6786166666667,23.3,4,191.428571428571
"172","2020-46",2020-11-09,8675,23.2,34.7,28.5714285714286,78.5714285714286,18.8684666666667,47.6,6,104.285714285714
"173","2020-47",2020-11-16,8675,23.6,34.8,28.0857142857143,81.4285714285714,21.4,40.4,4,121.428571428571
"174","2020-48",2020-11-23,8675,22.8,33.7,27.9,77,46.1119333333333,26.4,7,234.285714285714
"175","2020-49",2020-11-30,8675,22.6,34.2,27.4,79.2857142857143,141.3331,30,8,255.714285714286
"176","2020-50",2020-12-07,8675,23.4,33,27.4142857142857,79.8571428571429,59.7,25.4,7,224.285714285714
"177","2020-51",2020-12-14,8675,23.2,32.2,26.7428571428571,83.2857142857143,47.0591333333333,18.3,6,251.428571428571
"178","2020-52",2020-12-21,8675,22.4,34,26.9857142857143,80.2857142857143,44.72285,21.3,8,251.428571428571
"179","2020-53",2020-12-28,8675,23.8,32.2,27.15,80.25,7.7,14.3,4,262.5
"180","2021-1",2021-01-04,8675,23.3,33,27.3571428571429,81,37.34985,19.2,8,252.857142857143
"181","2021-2",2021-01-11,8675,23.8,33.2,27.4571428571429,79.5714285714286,23.4,17.8,5,251.428571428571
"182","2021-3",2021-01-18,8675,23.6,31.2,26.3571428571429,86,53.6551833333333,13.7,5,232.857142857143
"183","2021-4",2021-01-25,8675,22.9,32.6,26.1857142857143,85.5714285714286,94.6,8.7,4,225.714285714286
"184","2021-5",2021-02-01,8675,23.2,32.6,26.7428571428571,85.8571428571429,121.075316666667,34.8,5,148.571428571429
"185","2021-6",2021-02-08,8675,23.8,32.8,27.3285714285714,84.2857142857143,51.5,29.3,4,210
"186","2021-7",2021-02-15,8675,23.2,31,26.5,84.8571428571429,98.212,11.2,5,194.285714285714
"187","2021-8",2021-02-22,8675,23,33,27.0714285714286,83.5714285714286,54.0349833333333,38,6,250
"188","2021-9",2021-03-01,8675,23.4,35.1,27.4,83.4285714285714,69.4582833333333,37.1,5,144.285714285714
"189","2021-10",2021-03-08,8675,22.6,33.4,26.9142857142857,81.1428571428571,40.3837666666667,34.6,5,232.857142857143
"190","2021-11",2021-03-15,8675,22.8,34,27.4285714285714,81.7142857142857,31.4476833333333,35.1,4,171.428571428571
"191","2021-12",2021-03-22,8500,23.2,34.6,27.8142857142857,80.2857142857143,9.12743333333333,40,9,230
"192","2021-13",2021-03-29,8500,23.2,33.4,27.2714285714286,84.4285714285714,146.762016666667,26.8,10,170
"193","2021-14",2021-04-05,8500,23.6,33.4,27.4428571428571,81.2857142857143,23.1648166666667,30.7,8,208.571428571429
"194","2021-15",2021-04-12,8500,23,33.8,26.8142857142857,85.5714285714286,67.2,41.5,5,232.857142857143
"195","2021-16",2021-04-19,8500,23,34.4,28.0428571428571,78.1428571428571,17.3229333333333,59.8,5,45.7142857142857
"196","2021-17",2021-04-26,8500,23.8,34,28,80.7142857142857,5.4,46.1,4,137.142857142857
"197","2021-18",2021-05-03,8500,24.6,34,28.5571428571429,80,4.6876,34.9,5,48.5714285714286
"198","2021-19",2021-05-10,8500,24.5,34.6,28.9571428571429,77.1428571428571,0,50.3,4,75.7142857142857
"199","2021-20",2021-05-17,8500,24.1,34,27.7571428571429,82.2857142857143,11.9,25.3,5,45.7142857142857
"200","2021-21",2021-05-24,8500,23,34.4,28,82.2857142857143,28.7,46.7,8,28.5714285714286
"201","2021-22",2021-05-31,8500,23.6,33.8,27.6428571428571,84.5714285714286,66.5,29.5,5,38.5714285714286
"202","2021-23",2021-06-07,8500,23.2,34,27.5428571428571,81.2857142857143,21.8459666666667,44.7,4,40
"203","2021-24",2021-06-14,8500,23,33.3,26.6,85.5714285714286,76.7011833333333,21.4,4,38.5714285714286
"204","2021-25",2021-06-21,8500,22.2,32.8,26.4428571428571,84.8571428571429,39.8,26.5,4,38.5714285714286
"205","2021-26",2021-06-28,8500,23.2,33.7,27.2,80.8571428571429,9.24416666666666,36.7,4,54.2857142857143
"206","2021-27",2021-07-05,8500,22.5,34,27.6142857142857,77.7142857142857,2.46761666666667,42.8,6,108.571428571429
"207","2021-28",2021-07-12,8500,21.8,33.2,26.9285714285714,79,15.0208833333333,33.2,4,238.571428571429
"208","2021-29",2021-07-19,8500,22.4,33.7,27.0714285714286,82.2857142857143,39.1059166666667,40.3,5,105.714285714286
"209","2021-30",2021-07-26,8500,21,34,27.2428571428571,74.8571428571429,0,59.9,4,204.285714285714
"210","2021-31",2021-08-02,8500,22.8,33.6,27.4714285714286,80.8571428571429,21.1119333333333,48.9,6,122.857142857143
"211","2021-32",2021-08-09,8500,23.2,33.8,27.5285714285714,77.8571428571429,5.6305,41.5,6,75.7142857142857
"212","2021-33",2021-08-16,8500,23,33.8,27.0428571428571,79.8571428571429,19.2252833333333,32,4,45.7142857142857
"213","2021-34",2021-08-23,8500,22.7,34.4,27.2285714285714,79,12.71275,41.3,4,204.285714285714
"214","2021-35",2021-08-30,8500,23,34.4,28.1714285714286,75.8571428571429,6.83515,33.3,6,50
"215","2021-36",2021-09-06,8750,23,34.4,27.0285714285714,79.8571428571429,31.9812166666667,41.8,5,62.8571428571429
"216","2021-37",2021-09-13,8750,22.4,34.4,27.4571428571429,81.1428571428571,154.30805,41.3,5,47.1428571428571
"217","2021-38",2021-09-20,8750,22.4,33.8,27.9857142857143,78.5714285714286,23,44,6,37.1428571428571
"218","2021-39",2021-09-27,8750,23.8,34.3,28.3571428571429,77.5714285714286,8.18633333333333,40,6,91.4285714285714
"219","2021-40",2021-10-04,8750,21,35.3,27.8428571428571,74.7142857142857,0,39,5,148.571428571429
"220","2021-41",2021-10-11,8750,23.8,35.6,28.8428571428571,73.8571428571429,2.0218,40.2,5,77.1428571428571
"221","2021-42",2021-10-18,8750,22.8,34.9,27.8857142857143,81.2857142857143,66.2,36.5,5,108.571428571429
"222","2021-43",2021-10-25,8750,23,34.7,27.4285714285714,81.7142857142857,22.5,35.9,3,98.5714285714286
"223","2021-44",2021-11-01,8750,22.9,34,27.1571428571429,84,42.5676833333333,30,5,107.142857142857
"224","2021-45",2021-11-08,8750,23,33.6,27.8571428571429,78.8571428571429,40.9,17.2,6,131.428571428571
"225","2021-46",2021-11-15,8750,24.1,33.8,27.6428571428571,80,38.2663,28.8,7,127.142857142857
"226","2021-47",2021-11-22,8750,22.9,34.5,27.0428571428571,80.4285714285714,30.3907833333333,27,7,151.428571428571
"227","2021-48",2021-11-29,8750,23.3,33.8,27.2857142857143,81.1428571428571,90.3733833333333,23.4,8,160
"228","2021-49",2021-12-06,8750,23.5,34.2,27.3,83,99.4821333333333,25.9,4,118.571428571429
"229","2021-50",2021-12-13,8750,24,34.4,28.3,79,18.1136166666667,27.1,5,97.1428571428571
"230","2021-51",2021-12-20,8750,22.3,33.4,27.1,83.5714285714286,84.9188666666667,28,6,107.142857142857
"231","2021-52",2021-12-27,9000,23,33,27.46,83.8,37.1,21,5,152
"232","2022-1",2022-01-03,9000,21.8,35,28.1714285714286,75.2857142857143,4.7,51.5,6,136.285714285714
"233","2022-2",2022-01-10,9000,23.2,32.6,26.8142857142857,85,97.6617,19.3,6,148.571428571429
"234","2022-3",2022-01-17,9000,23.4,33.6,27.1714285714286,83,37.5738,17.5,6,98.5714285714286
"235","2022-4",2022-01-24,9000,23.8,34.6,28.1714285714286,78,7.17193333333333,36.5,4,85.7142857142857
"236","2022-5",2022-01-31,9000,23.8,33.6,27.3714285714286,81.1428571428571,21.9955333333333,28.6,6,95.7142857142857
"237","2022-6",2022-02-07,9000,23.4,33.8,27.3,81.7142857142857,36.9507666666667,25,5,68.5714285714286
"238","2022-7",2022-02-14,9000,23.4,35.6,27.3142857142857,80.5714285714286,15.3706666666667,21.2,5,50
"239","2022-8",2022-02-21,9000,21.4,34,26.5285714285714,81.8571428571429,61.5,32.5,4,48.5714285714286
"240","2022-9",2022-02-28,9000,23,33.1,26.1142857142857,87,273.821683333333,17.5,5,57.1428571428571
"241","2022-10",2022-03-07,9000,24.2,33.3,27.7714285714286,81.2857142857143,13.2405833333333,19.7,4,52.8571428571429
